dataset,rec_id,subject,chan,split,n_tokens,path
pn2018,tr09-0334,tr09-0334,C3-M2,train,265800,/data/gen/tokens/pn2018/tr09-0334__C3-M2.npy
pn2018,tr09-0334,tr09-0334,C4-M1,train,265800,/data/gen/tokens/pn2018/tr09-0334__C4-M1.npy
pn2018,tr09-0334,tr09-0334,O1-M2,train,265800,/data/gen/tokens/pn2018/tr09-0334__O1-M2.npy
pn2018,tr09-0334,tr09-0334,O2-M1,train,265800,/data/gen/tokens/pn2018/tr09-0334__O2-M1.npy
pn2018,tr09-0340,tr09-0340,F3-M2,train,260700,/data/gen/tokens/pn2018/tr09-0340__F3-M2.npy
pn2018,tr09-0340,tr09-0340,F4-M1,train,260700,/data/gen/tokens/pn2018/tr09-0340__F4-M1.npy
pn2018,tr09-0340,tr09-0340,C3-M2,train,260700,/data/gen/tokens/pn2018/tr09-0340__C3-M2.npy
pn2018,tr09-0340,tr09-0340,C4-M1,train,260700,/data/gen/tokens/pn2018/tr09-0340__C4-M1.npy
pn2018,tr09-0340,tr09-0340,O1-M2,train,260700,/data/gen/tokens/pn2018/tr09-0340__O1-M2.npy
pn2018,tr09-0340,tr09-0340,O2-M1,train,260700,/data/gen/tokens/pn2018/tr09-0340__O2-M1.npy
pn2018,tr09-0436,tr09-0436,F3-M2,train,272700,/data/gen/tokens/pn2018/tr09-0436__F3-M2.npy
pn2018,tr09-0436,tr09-0436,F4-M1,train,272700,/data/gen/tokens/pn2018/tr09-0436__F4-M1.npy
pn2018,tr09-0436,tr09-0436,C3-M2,train,272700,/data/gen/tokens/pn2018/tr09-0436__C3-M2.npy
pn2018,tr09-0436,tr09-0436,C4-M1,train,272700,/data/gen/tokens/pn2018/tr09-0436__C4-M1.npy
pn2018,tr09-0436,tr09-0436,O1-M2,train,272700,/data/gen/tokens/pn2018/tr09-0436__O1-M2.npy
pn2018,tr09-0436,tr09-0436,O2-M1,train,272700,/data/gen/tokens/pn2018/tr09-0436__O2-M1.npy
pn2018,tr09-0423,tr09-0423,F3-M2,train,305700,/data/gen/tokens/pn2018/tr09-0423__F3-M2.npy
pn2018,tr09-0423,tr09-0423,F4-M1,train,305700,/data/gen/tokens/pn2018/tr09-0423__F4-M1.npy
pn2018,tr09-0423,tr09-0423,C3-M2,train,305700,/data/gen/tokens/pn2018/tr09-0423__C3-M2.npy
pn2018,tr09-0423,tr09-0423,C4-M1,train,305700,/data/gen/tokens/pn2018/tr09-0423__C4-M1.npy
pn2018,tr09-0423,tr09-0423,O1-M2,train,305700,/data/gen/tokens/pn2018/tr09-0423__O1-M2.npy
pn2018,tr09-0423,tr09-0423,O2-M1,train,305700,/data/gen/tokens/pn2018/tr09-0423__O2-M1.npy
pn2018,tr09-0469,tr09-0469,F3-M2,train,280200,/data/gen/tokens/pn2018/tr09-0469__F3-M2.npy
pn2018,tr09-0469,tr09-0469,F4-M1,train,280200,/data/gen/tokens/pn2018/tr09-0469__F4-M1.npy
pn2018,tr09-0469,tr09-0469,C3-M2,train,280200,/data/gen/tokens/pn2018/tr09-0469__C3-M2.npy
pn2018,tr09-0469,tr09-0469,C4-M1,train,280200,/data/gen/tokens/pn2018/tr09-0469__C4-M1.npy
pn2018,tr09-0469,tr09-0469,O1-M2,train,280200,/data/gen/tokens/pn2018/tr09-0469__O1-M2.npy
pn2018,tr09-0469,tr09-0469,O2-M1,train,280200,/data/gen/tokens/pn2018/tr09-0469__O2-M1.npy
pn2018,tr09-0453,tr09-0453,F3-M2,train,294000,/data/gen/tokens/pn2018/tr09-0453__F3-M2.npy
pn2018,tr09-0453,tr09-0453,F4-M1,train,294000,/data/gen/tokens/pn2018/tr09-0453__F4-M1.npy
pn2018,tr09-0453,tr09-0453,C3-M2,train,294000,/data/gen/tokens/pn2018/tr09-0453__C3-M2.npy
pn2018,tr09-0453,tr09-0453,C4-M1,train,294000,/data/gen/tokens/pn2018/tr09-0453__C4-M1.npy
pn2018,tr09-0453,tr09-0453,O1-M2,train,294000,/data/gen/tokens/pn2018/tr09-0453__O1-M2.npy
pn2018,tr09-0453,tr09-0453,O2-M1,train,294000,/data/gen/tokens/pn2018/tr09-0453__O2-M1.npy
pn2018,tr09-0473,tr09-0473,F3-M2,train,251100,/data/gen/tokens/pn2018/tr09-0473__F3-M2.npy
pn2018,tr09-0473,tr09-0473,F4-M1,train,251100,/data/gen/tokens/pn2018/tr09-0473__F4-M1.npy
pn2018,tr09-0473,tr09-0473,C3-M2,train,251100,/data/gen/tokens/pn2018/tr09-0473__C3-M2.npy
pn2018,tr09-0473,tr09-0473,C4-M1,train,251100,/data/gen/tokens/pn2018/tr09-0473__C4-M1.npy
pn2018,tr09-0473,tr09-0473,O1-M2,train,251100,/data/gen/tokens/pn2018/tr09-0473__O1-M2.npy
pn2018,tr09-0473,tr09-0473,O2-M1,train,251100,/data/gen/tokens/pn2018/tr09-0473__O2-M1.npy
pn2018,tr09-0471,tr09-0471,F3-M2,train,272100,/data/gen/tokens/pn2018/tr09-0471__F3-M2.npy
pn2018,tr09-0471,tr09-0471,F4-M1,train,272100,/data/gen/tokens/pn2018/tr09-0471__F4-M1.npy
pn2018,tr09-0471,tr09-0471,C3-M2,train,272100,/data/gen/tokens/pn2018/tr09-0471__C3-M2.npy
pn2018,tr09-0471,tr09-0471,C4-M1,train,272100,/data/gen/tokens/pn2018/tr09-0471__C4-M1.npy
pn2018,tr09-0471,tr09-0471,O1-M2,train,272100,/data/gen/tokens/pn2018/tr09-0471__O1-M2.npy
pn2018,tr09-0471,tr09-0471,O2-M1,train,272100,/data/gen/tokens/pn2018/tr09-0471__O2-M1.npy
pn2018,tr09-0478,tr09-0478,F3-M2,train,235800,/data/gen/tokens/pn2018/tr09-0478__F3-M2.npy
pn2018,tr09-0478,tr09-0478,F4-M1,train,235800,/data/gen/tokens/pn2018/tr09-0478__F4-M1.npy
pn2018,tr09-0478,tr09-0478,C3-M2,train,235800,/data/gen/tokens/pn2018/tr09-0478__C3-M2.npy
pn2018,tr09-0478,tr09-0478,C4-M1,train,235800,/data/gen/tokens/pn2018/tr09-0478__C4-M1.npy
pn2018,tr09-0478,tr09-0478,O1-M2,train,235800,/data/gen/tokens/pn2018/tr09-0478__O1-M2.npy
pn2018,tr09-0478,tr09-0478,O2-M1,train,235800,/data/gen/tokens/pn2018/tr09-0478__O2-M1.npy
pn2018,tr09-0489,tr09-0489,F3-M2,train,245100,/data/gen/tokens/pn2018/tr09-0489__F3-M2.npy
pn2018,tr09-0489,tr09-0489,F4-M1,train,245100,/data/gen/tokens/pn2018/tr09-0489__F4-M1.npy
pn2018,tr09-0489,tr09-0489,C3-M2,train,245100,/data/gen/tokens/pn2018/tr09-0489__C3-M2.npy
pn2018,tr09-0489,tr09-0489,C4-M1,train,245100,/data/gen/tokens/pn2018/tr09-0489__C4-M1.npy
pn2018,tr09-0489,tr09-0489,O1-M2,train,245100,/data/gen/tokens/pn2018/tr09-0489__O1-M2.npy
pn2018,tr09-0489,tr09-0489,O2-M1,train,245100,/data/gen/tokens/pn2018/tr09-0489__O2-M1.npy
pn2018,tr09-0511,tr09-0511,F3-M2,train,282900,/data/gen/tokens/pn2018/tr09-0511__F3-M2.npy
pn2018,tr09-0511,tr09-0511,F4-M1,train,282900,/data/gen/tokens/pn2018/tr09-0511__F4-M1.npy
pn2018,tr09-0511,tr09-0511,C3-M2,train,282900,/data/gen/tokens/pn2018/tr09-0511__C3-M2.npy
pn2018,tr09-0511,tr09-0511,C4-M1,train,282900,/data/gen/tokens/pn2018/tr09-0511__C4-M1.npy
pn2018,tr09-0511,tr09-0511,O1-M2,train,282900,/data/gen/tokens/pn2018/tr09-0511__O1-M2.npy
pn2018,tr09-0511,tr09-0511,O2-M1,train,282900,/data/gen/tokens/pn2018/tr09-0511__O2-M1.npy
pn2018,tr09-0507,tr09-0507,F3-M2,train,261000,/data/gen/tokens/pn2018/tr09-0507__F3-M2.npy
pn2018,tr09-0507,tr09-0507,F4-M1,train,261000,/data/gen/tokens/pn2018/tr09-0507__F4-M1.npy
pn2018,tr09-0507,tr09-0507,C3-M2,train,261000,/data/gen/tokens/pn2018/tr09-0507__C3-M2.npy
pn2018,tr09-0507,tr09-0507,C4-M1,train,261000,/data/gen/tokens/pn2018/tr09-0507__C4-M1.npy
pn2018,tr09-0507,tr09-0507,O1-M2,train,261000,/data/gen/tokens/pn2018/tr09-0507__O1-M2.npy
pn2018,tr09-0507,tr09-0507,O2-M1,train,261000,/data/gen/tokens/pn2018/tr09-0507__O2-M1.npy
pn2018,tr09-0527,tr09-0527,F3-M2,heldout,242100,/data/gen/tokens/pn2018/tr09-0527__F3-M2.npy
pn2018,tr09-0527,tr09-0527,F4-M1,heldout,242100,/data/gen/tokens/pn2018/tr09-0527__F4-M1.npy
pn2018,tr09-0527,tr09-0527,C3-M2,heldout,242100,/data/gen/tokens/pn2018/tr09-0527__C3-M2.npy
pn2018,tr09-0527,tr09-0527,C4-M1,heldout,242100,/data/gen/tokens/pn2018/tr09-0527__C4-M1.npy
pn2018,tr09-0527,tr09-0527,O1-M2,heldout,242100,/data/gen/tokens/pn2018/tr09-0527__O1-M2.npy
pn2018,tr09-0527,tr09-0527,O2-M1,heldout,242100,/data/gen/tokens/pn2018/tr09-0527__O2-M1.npy
pn2018,tr09-0520,tr09-0520,F3-M2,heldout,278700,/data/gen/tokens/pn2018/tr09-0520__F3-M2.npy
pn2018,tr09-0520,tr09-0520,F4-M1,heldout,278700,/data/gen/tokens/pn2018/tr09-0520__F4-M1.npy
pn2018,tr09-0520,tr09-0520,C3-M2,heldout,278700,/data/gen/tokens/pn2018/tr09-0520__C3-M2.npy
pn2018,tr09-0520,tr09-0520,C4-M1,heldout,278700,/data/gen/tokens/pn2018/tr09-0520__C4-M1.npy
pn2018,tr09-0520,tr09-0520,O1-M2,heldout,278700,/data/gen/tokens/pn2018/tr09-0520__O1-M2.npy
pn2018,tr09-0520,tr09-0520,O2-M1,heldout,278700,/data/gen/tokens/pn2018/tr09-0520__O2-M1.npy
pn2018,tr09-0533,tr09-0533,F3-M2,train,289800,/data/gen/tokens/pn2018/tr09-0533__F3-M2.npy
pn2018,tr09-0533,tr09-0533,F4-M1,train,289800,/data/gen/tokens/pn2018/tr09-0533__F4-M1.npy
pn2018,tr09-0533,tr09-0533,C3-M2,train,289800,/data/gen/tokens/pn2018/tr09-0533__C3-M2.npy
pn2018,tr09-0533,tr09-0533,C4-M1,train,289800,/data/gen/tokens/pn2018/tr09-0533__C4-M1.npy
pn2018,tr09-0533,tr09-0533,O1-M2,train,289800,/data/gen/tokens/pn2018/tr09-0533__O1-M2.npy
pn2018,tr09-0533,tr09-0533,O2-M1,train,289800,/data/gen/tokens/pn2018/tr09-0533__O2-M1.npy
pn2018,tr09-0541,tr09-0541,F3-M2,train,264300,/data/gen/tokens/pn2018/tr09-0541__F3-M2.npy
pn2018,tr09-0541,tr09-0541,F4-M1,train,264300,/data/gen/tokens/pn2018/tr09-0541__F4-M1.npy
pn2018,tr09-0541,tr09-0541,C3-M2,train,264300,/data/gen/tokens/pn2018/tr09-0541__C3-M2.npy
pn2018,tr09-0541,tr09-0541,C4-M1,train,264300,/data/gen/tokens/pn2018/tr09-0541__C4-M1.npy
pn2018,tr09-0541,tr09-0541,O1-M2,train,264300,/data/gen/tokens/pn2018/tr09-0541__O1-M2.npy
pn2018,tr09-0541,tr09-0541,O2-M1,train,264300,/data/gen/tokens/pn2018/tr09-0541__O2-M1.npy
pn2018,tr09-0558,tr09-0558,F3-M2,train,266700,/data/gen/tokens/pn2018/tr09-0558__F3-M2.npy
pn2018,tr09-0558,tr09-0558,F4-M1,train,266700,/data/gen/tokens/pn2018/tr09-0558__F4-M1.npy
pn2018,tr09-0558,tr09-0558,C3-M2,train,266700,/data/gen/tokens/pn2018/tr09-0558__C3-M2.npy
pn2018,tr09-0558,tr09-0558,C4-M1,train,266700,/data/gen/tokens/pn2018/tr09-0558__C4-M1.npy
pn2018,tr09-0558,tr09-0558,O1-M2,train,266700,/data/gen/tokens/pn2018/tr09-0558__O1-M2.npy
pn2018,tr09-0558,tr09-0558,O2-M1,train,266700,/data/gen/tokens/pn2018/tr09-0558__O2-M1.npy
pn2018,tr09-0567,tr09-0567,F3-M2,train,267300,/data/gen/tokens/pn2018/tr09-0567__F3-M2.npy
pn2018,tr09-0567,tr09-0567,F4-M1,train,267300,/data/gen/tokens/pn2018/tr09-0567__F4-M1.npy
pn2018,tr09-0567,tr09-0567,C3-M2,train,267300,/data/gen/tokens/pn2018/tr09-0567__C3-M2.npy
pn2018,tr09-0567,tr09-0567,C4-M1,train,267300,/data/gen/tokens/pn2018/tr09-0567__C4-M1.npy
pn2018,tr09-0567,tr09-0567,O1-M2,train,267300,/data/gen/tokens/pn2018/tr09-0567__O1-M2.npy
pn2018,tr09-0567,tr09-0567,O2-M1,train,267300,/data/gen/tokens/pn2018/tr09-0567__O2-M1.npy
pn2018,tr09-0553,tr09-0553,F3-M2,train,261900,/data/gen/tokens/pn2018/tr09-0553__F3-M2.npy
pn2018,tr09-0553,tr09-0553,F4-M1,train,261900,/data/gen/tokens/pn2018/tr09-0553__F4-M1.npy
pn2018,tr09-0553,tr09-0553,C3-M2,train,261900,/data/gen/tokens/pn2018/tr09-0553__C3-M2.npy
pn2018,tr09-0553,tr09-0553,C4-M1,train,261900,/data/gen/tokens/pn2018/tr09-0553__C4-M1.npy
pn2018,tr09-0553,tr09-0553,O1-M2,train,261900,/data/gen/tokens/pn2018/tr09-0553__O1-M2.npy
pn2018,tr09-0553,tr09-0553,O2-M1,train,261900,/data/gen/tokens/pn2018/tr09-0553__O2-M1.npy
pn2018,tr09-0568,tr09-0568,F3-M2,train,247200,/data/gen/tokens/pn2018/tr09-0568__F3-M2.npy
pn2018,tr09-0568,tr09-0568,F4-M1,train,247200,/data/gen/tokens/pn2018/tr09-0568__F4-M1.npy
pn2018,tr09-0568,tr09-0568,C3-M2,train,247200,/data/gen/tokens/pn2018/tr09-0568__C3-M2.npy
pn2018,tr09-0568,tr09-0568,C4-M1,train,247200,/data/gen/tokens/pn2018/tr09-0568__C4-M1.npy
pn2018,tr09-0568,tr09-0568,O1-M2,train,247200,/data/gen/tokens/pn2018/tr09-0568__O1-M2.npy
pn2018,tr09-0568,tr09-0568,O2-M1,train,247200,/data/gen/tokens/pn2018/tr09-0568__O2-M1.npy
pn2018,tr09-0600,tr09-0600,F3-M2,train,238800,/data/gen/tokens/pn2018/tr09-0600__F3-M2.npy
pn2018,tr09-0600,tr09-0600,F4-M1,train,238800,/data/gen/tokens/pn2018/tr09-0600__F4-M1.npy
pn2018,tr09-0600,tr09-0600,C3-M2,train,238800,/data/gen/tokens/pn2018/tr09-0600__C3-M2.npy
pn2018,tr09-0600,tr09-0600,C4-M1,train,238800,/data/gen/tokens/pn2018/tr09-0600__C4-M1.npy
pn2018,tr09-0600,tr09-0600,O1-M2,train,238800,/data/gen/tokens/pn2018/tr09-0600__O1-M2.npy
pn2018,tr09-0600,tr09-0600,O2-M1,train,238800,/data/gen/tokens/pn2018/tr09-0600__O2-M1.npy
pn2018,tr09-0580,tr09-0580,F3-M2,train,269400,/data/gen/tokens/pn2018/tr09-0580__F3-M2.npy
pn2018,tr09-0580,tr09-0580,F4-M1,train,269400,/data/gen/tokens/pn2018/tr09-0580__F4-M1.npy
pn2018,tr09-0580,tr09-0580,C3-M2,train,269400,/data/gen/tokens/pn2018/tr09-0580__C3-M2.npy
pn2018,tr09-0580,tr09-0580,C4-M1,train,269400,/data/gen/tokens/pn2018/tr09-0580__C4-M1.npy
pn2018,tr09-0580,tr09-0580,O1-M2,train,269400,/data/gen/tokens/pn2018/tr09-0580__O1-M2.npy
pn2018,tr09-0580,tr09-0580,O2-M1,train,269400,/data/gen/tokens/pn2018/tr09-0580__O2-M1.npy
pn2018,tr09-0593,tr09-0593,F3-M2,heldout,292800,/data/gen/tokens/pn2018/tr09-0593__F3-M2.npy
pn2018,tr09-0593,tr09-0593,F4-M1,heldout,292800,/data/gen/tokens/pn2018/tr09-0593__F4-M1.npy
pn2018,tr09-0593,tr09-0593,C3-M2,heldout,292800,/data/gen/tokens/pn2018/tr09-0593__C3-M2.npy
pn2018,tr09-0593,tr09-0593,C4-M1,heldout,292800,/data/gen/tokens/pn2018/tr09-0593__C4-M1.npy
pn2018,tr09-0593,tr09-0593,O1-M2,heldout,292800,/data/gen/tokens/pn2018/tr09-0593__O1-M2.npy
pn2018,tr09-0593,tr09-0593,O2-M1,heldout,292800,/data/gen/tokens/pn2018/tr09-0593__O2-M1.npy
pn2018,tr09-0636,tr09-0636,F3-M2,train,304200,/data/gen/tokens/pn2018/tr09-0636__F3-M2.npy
pn2018,tr09-0636,tr09-0636,F4-M1,train,304200,/data/gen/tokens/pn2018/tr09-0636__F4-M1.npy
pn2018,tr09-0636,tr09-0636,C3-M2,train,304200,/data/gen/tokens/pn2018/tr09-0636__C3-M2.npy
pn2018,tr09-0636,tr09-0636,C4-M1,train,304200,/data/gen/tokens/pn2018/tr09-0636__C4-M1.npy
pn2018,tr09-0636,tr09-0636,O1-M2,train,304200,/data/gen/tokens/pn2018/tr09-0636__O1-M2.npy
pn2018,tr09-0636,tr09-0636,O2-M1,train,304200,/data/gen/tokens/pn2018/tr09-0636__O2-M1.npy
pn2018,tr09-0575,tr09-0575,F3-M2,train,322500,/data/gen/tokens/pn2018/tr09-0575__F3-M2.npy
pn2018,tr09-0575,tr09-0575,F4-M1,train,322500,/data/gen/tokens/pn2018/tr09-0575__F4-M1.npy
pn2018,tr09-0575,tr09-0575,C3-M2,train,322500,/data/gen/tokens/pn2018/tr09-0575__C3-M2.npy
pn2018,tr09-0575,tr09-0575,C4-M1,train,322500,/data/gen/tokens/pn2018/tr09-0575__C4-M1.npy
pn2018,tr09-0575,tr09-0575,O1-M2,train,322500,/data/gen/tokens/pn2018/tr09-0575__O1-M2.npy
pn2018,tr09-0575,tr09-0575,O2-M1,train,322500,/data/gen/tokens/pn2018/tr09-0575__O2-M1.npy
pn2018,tr09-0647,tr09-0647,F3-M2,train,292200,/data/gen/tokens/pn2018/tr09-0647__F3-M2.npy
pn2018,tr09-0647,tr09-0647,F4-M1,train,292200,/data/gen/tokens/pn2018/tr09-0647__F4-M1.npy
pn2018,tr09-0647,tr09-0647,C3-M2,train,292200,/data/gen/tokens/pn2018/tr09-0647__C3-M2.npy
pn2018,tr09-0647,tr09-0647,C4-M1,train,292200,/data/gen/tokens/pn2018/tr09-0647__C4-M1.npy
pn2018,tr09-0647,tr09-0647,O1-M2,train,292200,/data/gen/tokens/pn2018/tr09-0647__O1-M2.npy
pn2018,tr09-0647,tr09-0647,O2-M1,train,292200,/data/gen/tokens/pn2018/tr09-0647__O2-M1.npy
pn2018,tr10-0006,tr10-0006,F3-M2,train,291600,/data/gen/tokens/pn2018/tr10-0006__F3-M2.npy
pn2018,tr10-0006,tr10-0006,F4-M1,train,291600,/data/gen/tokens/pn2018/tr10-0006__F4-M1.npy
pn2018,tr10-0006,tr10-0006,C3-M2,train,291600,/data/gen/tokens/pn2018/tr10-0006__C3-M2.npy
pn2018,tr10-0006,tr10-0006,C4-M1,train,291600,/data/gen/tokens/pn2018/tr10-0006__C4-M1.npy
pn2018,tr10-0006,tr10-0006,O1-M2,train,291600,/data/gen/tokens/pn2018/tr10-0006__O1-M2.npy
pn2018,tr10-0006,tr10-0006,O2-M1,train,291600,/data/gen/tokens/pn2018/tr10-0006__O2-M1.npy
pn2018,tr10-0036,tr10-0036,F3-M2,train,301200,/data/gen/tokens/pn2018/tr10-0036__F3-M2.npy
pn2018,tr10-0036,tr10-0036,F4-M1,train,301200,/data/gen/tokens/pn2018/tr10-0036__F4-M1.npy
pn2018,tr10-0036,tr10-0036,C3-M2,train,301200,/data/gen/tokens/pn2018/tr10-0036__C3-M2.npy
pn2018,tr10-0036,tr10-0036,C4-M1,train,301200,/data/gen/tokens/pn2018/tr10-0036__C4-M1.npy
pn2018,tr10-0036,tr10-0036,O1-M2,train,301200,/data/gen/tokens/pn2018/tr10-0036__O1-M2.npy
pn2018,tr10-0036,tr10-0036,O2-M1,train,301200,/data/gen/tokens/pn2018/tr10-0036__O2-M1.npy
pn2018,tr10-0044,tr10-0044,F3-M2,train,258900,/data/gen/tokens/pn2018/tr10-0044__F3-M2.npy
pn2018,tr10-0044,tr10-0044,F4-M1,train,258900,/data/gen/tokens/pn2018/tr10-0044__F4-M1.npy
pn2018,tr10-0044,tr10-0044,C3-M2,train,258900,/data/gen/tokens/pn2018/tr10-0044__C3-M2.npy
pn2018,tr10-0044,tr10-0044,C4-M1,train,258900,/data/gen/tokens/pn2018/tr10-0044__C4-M1.npy
pn2018,tr10-0044,tr10-0044,O1-M2,train,258900,/data/gen/tokens/pn2018/tr10-0044__O1-M2.npy
pn2018,tr10-0044,tr10-0044,O2-M1,train,258900,/data/gen/tokens/pn2018/tr10-0044__O2-M1.npy
pn2018,tr10-0047,tr10-0047,F3-M2,train,300300,/data/gen/tokens/pn2018/tr10-0047__F3-M2.npy
pn2018,tr10-0047,tr10-0047,F4-M1,train,300300,/data/gen/tokens/pn2018/tr10-0047__F4-M1.npy
pn2018,tr10-0047,tr10-0047,C3-M2,train,300300,/data/gen/tokens/pn2018/tr10-0047__C3-M2.npy
pn2018,tr10-0047,tr10-0047,C4-M1,train,300300,/data/gen/tokens/pn2018/tr10-0047__C4-M1.npy
pn2018,tr10-0047,tr10-0047,O1-M2,train,300300,/data/gen/tokens/pn2018/tr10-0047__O1-M2.npy
pn2018,tr10-0047,tr10-0047,O2-M1,train,300300,/data/gen/tokens/pn2018/tr10-0047__O2-M1.npy
pn2018,tr10-0077,tr10-0077,F3-M2,train,294000,/data/gen/tokens/pn2018/tr10-0077__F3-M2.npy
pn2018,tr10-0077,tr10-0077,F4-M1,train,294000,/data/gen/tokens/pn2018/tr10-0077__F4-M1.npy
pn2018,tr10-0077,tr10-0077,C3-M2,train,294000,/data/gen/tokens/pn2018/tr10-0077__C3-M2.npy
pn2018,tr10-0077,tr10-0077,C4-M1,train,294000,/data/gen/tokens/pn2018/tr10-0077__C4-M1.npy
pn2018,tr10-0077,tr10-0077,O1-M2,train,294000,/data/gen/tokens/pn2018/tr10-0077__O1-M2.npy
pn2018,tr10-0077,tr10-0077,O2-M1,train,294000,/data/gen/tokens/pn2018/tr10-0077__O2-M1.npy
pn2018,tr10-0059,tr10-0059,F3-M2,train,297600,/data/gen/tokens/pn2018/tr10-0059__F3-M2.npy
pn2018,tr10-0059,tr10-0059,F4-M1,train,297600,/data/gen/tokens/pn2018/tr10-0059__F4-M1.npy
pn2018,tr10-0059,tr10-0059,C3-M2,train,297600,/data/gen/tokens/pn2018/tr10-0059__C3-M2.npy
pn2018,tr10-0059,tr10-0059,C4-M1,train,297600,/data/gen/tokens/pn2018/tr10-0059__C4-M1.npy
pn2018,tr10-0059,tr10-0059,O1-M2,train,297600,/data/gen/tokens/pn2018/tr10-0059__O1-M2.npy
pn2018,tr10-0059,tr10-0059,O2-M1,train,297600,/data/gen/tokens/pn2018/tr10-0059__O2-M1.npy
pn2018,tr10-0084,tr10-0084,F3-M2,train,282000,/data/gen/tokens/pn2018/tr10-0084__F3-M2.npy
pn2018,tr10-0084,tr10-0084,F4-M1,train,282000,/data/gen/tokens/pn2018/tr10-0084__F4-M1.npy
pn2018,tr10-0084,tr10-0084,C3-M2,train,282000,/data/gen/tokens/pn2018/tr10-0084__C3-M2.npy
pn2018,tr10-0084,tr10-0084,C4-M1,train,282000,/data/gen/tokens/pn2018/tr10-0084__C4-M1.npy
pn2018,tr10-0084,tr10-0084,O1-M2,train,282000,/data/gen/tokens/pn2018/tr10-0084__O1-M2.npy
pn2018,tr10-0084,tr10-0084,O2-M1,train,282000,/data/gen/tokens/pn2018/tr10-0084__O2-M1.npy
pn2018,tr10-0108,tr10-0108,F3-M2,train,254400,/data/gen/tokens/pn2018/tr10-0108__F3-M2.npy
pn2018,tr10-0108,tr10-0108,F4-M1,train,254400,/data/gen/tokens/pn2018/tr10-0108__F4-M1.npy
pn2018,tr10-0108,tr10-0108,C3-M2,train,254400,/data/gen/tokens/pn2018/tr10-0108__C3-M2.npy
pn2018,tr10-0108,tr10-0108,C4-M1,train,254400,/data/gen/tokens/pn2018/tr10-0108__C4-M1.npy
pn2018,tr10-0108,tr10-0108,O1-M2,train,254400,/data/gen/tokens/pn2018/tr10-0108__O1-M2.npy
pn2018,tr10-0108,tr10-0108,O2-M1,train,254400,/data/gen/tokens/pn2018/tr10-0108__O2-M1.npy
pn2018,tr10-0094,tr10-0094,F3-M2,train,258900,/data/gen/tokens/pn2018/tr10-0094__F3-M2.npy
pn2018,tr10-0094,tr10-0094,F4-M1,train,258900,/data/gen/tokens/pn2018/tr10-0094__F4-M1.npy
pn2018,tr10-0094,tr10-0094,C3-M2,train,258900,/data/gen/tokens/pn2018/tr10-0094__C3-M2.npy
pn2018,tr10-0094,tr10-0094,C4-M1,train,258900,/data/gen/tokens/pn2018/tr10-0094__C4-M1.npy
pn2018,tr10-0094,tr10-0094,O1-M2,train,258900,/data/gen/tokens/pn2018/tr10-0094__O1-M2.npy
pn2018,tr10-0094,tr10-0094,O2-M1,train,258900,/data/gen/tokens/pn2018/tr10-0094__O2-M1.npy
pn2018,tr10-0114,tr10-0114,F3-M2,train,255300,/data/gen/tokens/pn2018/tr10-0114__F3-M2.npy
pn2018,tr10-0114,tr10-0114,F4-M1,train,255300,/data/gen/tokens/pn2018/tr10-0114__F4-M1.npy
pn2018,tr10-0114,tr10-0114,C3-M2,train,255300,/data/gen/tokens/pn2018/tr10-0114__C3-M2.npy
pn2018,tr10-0114,tr10-0114,C4-M1,train,255300,/data/gen/tokens/pn2018/tr10-0114__C4-M1.npy
pn2018,tr10-0114,tr10-0114,O1-M2,train,255300,/data/gen/tokens/pn2018/tr10-0114__O1-M2.npy
pn2018,tr10-0114,tr10-0114,O2-M1,train,255300,/data/gen/tokens/pn2018/tr10-0114__O2-M1.npy
pn2018,tr10-0141,tr10-0141,F3-M2,heldout,285000,/data/gen/tokens/pn2018/tr10-0141__F3-M2.npy
pn2018,tr10-0141,tr10-0141,F4-M1,heldout,285000,/data/gen/tokens/pn2018/tr10-0141__F4-M1.npy
pn2018,tr10-0141,tr10-0141,C3-M2,heldout,285000,/data/gen/tokens/pn2018/tr10-0141__C3-M2.npy
pn2018,tr10-0141,tr10-0141,C4-M1,heldout,285000,/data/gen/tokens/pn2018/tr10-0141__C4-M1.npy
pn2018,tr10-0141,tr10-0141,O1-M2,heldout,285000,/data/gen/tokens/pn2018/tr10-0141__O1-M2.npy
pn2018,tr10-0141,tr10-0141,O2-M1,heldout,285000,/data/gen/tokens/pn2018/tr10-0141__O2-M1.npy
pn2018,tr10-0169,tr10-0169,F3-M2,train,296100,/data/gen/tokens/pn2018/tr10-0169__F3-M2.npy
pn2018,tr10-0169,tr10-0169,F4-M1,train,296100,/data/gen/tokens/pn2018/tr10-0169__F4-M1.npy
pn2018,tr10-0169,tr10-0169,C3-M2,train,296100,/data/gen/tokens/pn2018/tr10-0169__C3-M2.npy
pn2018,tr10-0169,tr10-0169,C4-M1,train,296100,/data/gen/tokens/pn2018/tr10-0169__C4-M1.npy
pn2018,tr10-0169,tr10-0169,O1-M2,train,296100,/data/gen/tokens/pn2018/tr10-0169__O1-M2.npy
pn2018,tr10-0169,tr10-0169,O2-M1,train,296100,/data/gen/tokens/pn2018/tr10-0169__O2-M1.npy
pn2018,tr10-0191,tr10-0191,F3-M2,train,268800,/data/gen/tokens/pn2018/tr10-0191__F3-M2.npy
pn2018,tr10-0191,tr10-0191,F4-M1,train,268800,/data/gen/tokens/pn2018/tr10-0191__F4-M1.npy
